Datetime,Open,High,Low,Close,Volume,RSI,VWAP,Supertrend Values,Supertrend Signal,ATR_VALUE
2024-03-27 13:30:00,47191.0,47228.9,47188.5,47222.0,39900,52.24811814874589,47245.79760099613,47106.47012344395,1,53.465710251841166
2024-03-27 13:45:00,47225.4,47234.45,47201.15,47215.6,32640,50.83388512263984,47244.957930410805,47119.762340370195,1,51.51013197454309
2024-03-27 14:00:00,47215.5,47220.0,47180.15,47186.05,41370,44.80375198111141,47243.187775101236,47119.762340370195,1,50.40755316364391
2024-03-27 14:15:00,47186.4,47196.5,47150.1,47169.05,85515,41.736392834543516,47238.2850841223,47119.762340370195,1,50.0371675054708
2024-03-27 14:30:00,47174.1,47200.0,47143.6,47198.7,81570,48.374916006451706,47234.74490830344,47119.762340370195,1,50.61314094606337
2024-03-27 14:45:00,47192.8,47200.05,47162.2,47186.25,104760,46.004608026861874,47230.94207792707,47119.762340370195,1,49.47944726893876
2024-03-27 15:00:00,47177.9,47205.0,47159.7,47202.05,146835,49.393540592921205,47227.02880479932,47119.762340370195,1,49.11455341895676
2024-03-27 15:15:00,47205.7,47278.0,47198.65,47263.8,273600,59.968383314118014,47229.954494215046,47136.769531747406,1,51.71305185922645
2024-03-27 15:30:00,47263.8,47263.8,47263.8,47263.8,900,59.96838331411802,47229.970947234244,47173.185530684714,1,47.332302669935345
2024-03-28 09:15:00,47549.5,47554.0,47280.0,47475.0,412020,78.1114631983274,47436.333333333336,47274.02384631023,1,67.6365437395024
2024-03-28 09:30:00,47477.0,47543.15,47451.0,47536.1,259095,80.81974712171697,47464.80573560418,47349.711328683086,1,69.6612712999468
2024-03-28 09:45:00,47533.5,47545.6,47456.6,47478.8,139635,71.84224620193051,47469.7764369411,47350.50350684931,1,71.24094230709697
2024-03-28 10:00:00,47486.7,47595.0,47470.0,47572.95,289080,76.46768563237204,47489.80670489985,47371.47180980845,1,75.58763604525105
2024-03-28 10:15:00,47576.95,47722.2,47576.95,47640.0,289665,79.1006819268188,47522.44789401905,47474.191072494985,1,81.48799364754683
2024-03-28 10:30:00,47640.05,47706.7,47617.85,47690.0,163680,80.8237600454973,47538.157377307776,47486.65027846129,1,82.07262100894233
2024-03-28 10:45:00,47689.75,47716.2,47653.7,47697.65,128730,81.08077144683864,47549.716633817014,47514.56776088596,1,80.53064081775143
2024-03-28 11:00:00,47697.25,47748.85,47696.6,47744.0,91335,82.60221511639462,47558.99312007963,47559.1410741208,1,78.31888608370548
2024-03-28 11:15:00,47744.0,47755.0,47687.55,47712.0,73815,77.94197004571843,47565.354936913085,47560.641527184605,1,77.47458238429344
2024-03-28 11:30:00,47711.95,47712.0,47621.2,47657.3,81960,70.60870564615705,47569.524924896905,47560.641527184605,1,78.50327975846282
2024-03-28 11:45:00,47657.15,47679.6,47618.05,47639.0,57960,68.29368453477936,47571.74257401326,47560.641527184605,1,77.20202586233161
2024-03-28 12:00:00,47643.0,47645.0,47585.6,47612.3,59670,64.94783622624847,47572.983337120015,47560.641527184605,1,75.84286607430016
2024-03-28 12:15:00,47620.0,47660.5,47592.75,47634.2,46020,66.40181817945223,47574.21850367833,47560.641527184605,1,75.2280121631107
2024-03-28 12:30:00,47631.2,47726.1,47620.0,47724.0,56205,71.60331900534493,47577.24771088991,47560.641527184605,1,77.56289047907688
2024-03-28 12:45:00,47725.0,47763.0,47665.0,47675.45,78855,65.68277054680777,47581.63349235206,47560.641527184605,1,79.10210047940531
2024-03-28 13:00:00,47671.0,47717.4,47662.2,47709.0,44460,67.67204624181906,47583.87522307823,47560.641527184605,1,77.30889474294858
2024-03-28 13:15:00,47705.1,47725.0,47685.6,47697.1,41010,66.20609392561693,47585.979471142724,47560.641527184605,1,74.47504407777335
2024-03-28 13:30:00,47693.55,47724.05,47691.05,47706.8,57945,66.83672790262877,47588.94425518949,47566.66507729391,1,71.38488547208175
2024-03-28 13:45:00,47706.85,47726.95,47675.0,47710.0,41415,67.05514643371,47590.91906754457,47566.66507729391,1,69.94130418376675
2024-03-28 14:00:00,47713.0,47748.0,47706.0,47744.05,56895,69.36706502884626,47594.185251473,47595.21160678607,1,67.87178112277388
2024-03-28 14:15:00,47743.95,47759.9,47710.1,47735.0,70875,68.00116949580882,47598.11397921526,47606.455930815195,1,66.53678410868281
2024-03-28 14:30:00,47730.4,47761.1,47720.0,47750.0,62190,69.08765389736253,47601.59291963735,47616.67333464747,1,64.66230024785315
2024-03-28 14:45:00,47750.0,47751.8,47632.8,47638.75,104895,54.348557605831104,47604.41567032699,47616.67333464747,1,68.65750396818906
2024-03-28 15:00:00,47635.1,47650.0,47405.75,47491.85,280755,41.698392728358364,47596.09599068324,47698.75425536118,-1,81.54100579951208
2024-03-28 15:15:00,47495.1,47608.0,47475.0,47600.0,230670,50.781350018747574,47593.580921668865,47698.75425536118,-1,85.30931246136097
2024-04-01 09:15:00,47702.95,47900.0,47649.0,47850.0,313155,64.53561405860677,47799.666666666664,47551.907938597535,1,101.00270376812091
2024-04-01 09:30:00,47850.0,47944.7,47787.5,47835.3,191805,63.41346346591702,47821.00112385139,47634.28865831829,1,105.10375068394973
2024-04-01 09:45:00,47837.15,47917.95,47811.05,47901.65,107355,66.26476841627355,47830.798751867915,47634.49658505184,1,105.23463103936652
2024-04-01 10:00:00,47904.15,47910.15,47836.2,47880.0,146040,64.49843295013744,47839.39745336946,47651.409783122996,1,102.95840015843925
2024-04-01 10:15:00,47871.1,47909.0,47824.2,47886.1,97560,64.7832697859856,47843.238980214155,47651.409783122996,1,101.63897261013157
2024-04-01 10:30:00,47886.1,47911.0,47861.1,47880.0,96570,64.22831216190882,47847.37501456716,47681.22256568723,1,97.88414174063303
2024-04-01 10:45:00,47880.0,47887.0,47850.0,47881.95,154050,64.33349550399733,47850.94016298626,47681.22256568723,1,93.47067138784959
2024-04-01 11:00:00,47883.55,47887.05,47817.65,47877.75,147465,63.89769065452676,47852.101597288674,47681.22256568723,1,91.72764624689306
2024-04-01 11:15:00,47877.75,47898.3,47853.7,47880.35,76245,64.0599993291359,47853.554479250066,47699.33102376287,1,88.31835616830841
2024-04-01 11:30:00,47879.15,47888.0,47852.2,47874.95,150975,63.42224494319029,47855.4056804526,47703.95683638027,1,84.52255915478963
2024-04-01 11:45:00,47874.95,47909.1,47853.2,47887.9,125475,64.33913875942692,47857.59189952044,47720.449955949975,1,82.45559663203801
2024-04-01 12:00:00,47887.9,47891.0,47863.0,47865.0,102960,61.40773608149728,47858.51981657118,47726.78522248186,1,78.52620342273508
2024-04-01 12:15:00,47865.0,47888.0,47851.1,47881.25,110295,62.70622760646747,47859.42463515481,47726.98672385741,1,75.52473893040117
2024-04-01 12:30:00,47880.0,47887.95,47870.0,47875.45,78315,61.905604456789305,47860.182730941146,47747.0906421134,1,71.37610952563823
2024-04-01 12:45:00,47873.2,47877.3,47823.95,47856.0,94935,59.17696321429463,47859.812837648,47747.0906421134,1,70.07802765348116
2024-04-01 13:00:00,47869.9,47869.9,47790.05,47822.55,118230,54.71064649304777,47858.00347300171,47747.0906421134,1,70.78130940371143
2024-04-01 13:15:00,47822.55,47869.3,47822.35,47859.3,95430,58.42336547901256,47857.67107677877,47747.0906421134,1,69.06711424872087
2024-04-01 13:30:00,47862.0,47895.0,47857.55,47869.95,52680,59.460537730416775,47858.05566287829,47753.09727784358,1,66.79402384570479
2024-04-01 13:45:00,47870.0,47870.0,47828.45,47849.05,28365,56.482717328970026,47857.945458836795,47753.09727784358,1,64.97996720153017
2024-04-01 14:00:00,47843.35,47884.0,47842.0,47856.95,55665,57.35214282584978,47858.01761511284,47753.09727784358,1,63.32932107432273
2024-04-01 14:15:00,47850.45,47865.0,47835.0,47859.9,88425,57.69205921058717,47857.84608716301,47753.09727784358,1,60.936243210614876
2024-04-01 14:30:00,47856.75,47875.0,47826.15,47832.2,159210,53.389075326001894,47857.02299866278,47753.09727784358,1,60.068762178504485
2024-04-01 14:45:00,47832.1,47894.0,47830.0,47881.95,103740,59.26551057982505,47857.470571848404,47753.09727784358,1,60.350826318271714
2024-04-01 15:00:00,47881.95,47899.0,47842.25,47897.75,64395,60.949359354466246,47857.98856438496,47759.592389094265,1,60.09255189510375
2024-04-01 15:15:00,47897.1,47947.25,47892.1,47936.0,258555,64.74843741045896,47863.73969438963,47808.71567730063,1,59.73814584741943
2024-04-01 15:30:00,47942.85,47942.85,47942.85,47942.85,90,65.39766838678949,47863.7420535556,47841.619849284005,1,55.94684575684646
2024-04-02 09:15:00,47805.4,47899.9,47750.15,47837.0,203700,50.0562870043962,47829.01666666667,47954.68065450275,-1,65.74751450576854
2024-04-02 09:30:00,47831.2,48009.75,47825.1,47997.45,251715,63.88595787333117,47892.62502662407,47763.798445477885,1,74.26685189502997
2024-04-02 09:45:00,47997.35,48014.7,47889.0,47905.0,92625,54.5184071316953,47899.99532698343,47788.44372690884,1,77.9512108152734
2024-04-02 10:00:00,47912.95,47971.0,47907.3,47921.45,55485,55.761391791310416,47903.05259144195,47788.44372690884,1,77.09527430625377
2024-04-02 10:15:00,47920.7,47970.0,47915.4,47933.55,32400,56.6988114801423,47904.91720761096,47788.44372690884,1,75.48448720464202
2024-04-02 10:30:00,47939.0,47965.0,47910.0,47955.0,32190,58.382401122668945,47906.768109157856,47788.44372690884,1,74.01794326090862
2024-04-02 10:45:00,47952.0,47977.0,47913.75,47913.85,65295,54.04139678041024,47909.26970487176,47797.14856188549,1,73.24716158859906
2024-04-02 11:00:00,47916.5,48051.0,47904.3,47989.0,229470,59.90473780399247,47926.46747388044,47814.90412446453,1,78.50419755536333
2024-04-02 11:15:00,47979.5,47997.0,47959.45,47982.0,31140,59.14778197940317,47928.128319601215,47824.24484285717,1,75.5735116699923
2024-04-02 11:30:00,47981.25,48024.1,47977.0,47982.9,50370,59.21913214411284,47931.33740484876,47852.54855273739,1,73.53621266954717
2024-04-02 11:45:00,47987.85,48007.05,47965.05,47980.55,27030,58.92971535661304,47932.67145353829,47852.54855273739,1,71.28005083008891
2024-04-02 12:00:00,47980.0,48001.8,47967.9,47984.55,29205,59.29437934156971,47934.05335377626,47852.54855273739,1,68.60611261165037
2024-04-02 12:15:00,47985.7,47988.5,47975.2,47979.85,2310,58.6355863308924,47934.15206335822,47858.39302242623,1,64.65027091706438
