Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,MIDCPNIFTY,39457,OPTIDX,PE,11875,MIDCPNIFTY,MIDCPNIFTY 29th JUL 11875 PE,MIDCPNIFTY29JUL24P11875,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39458,OPTIDX,CE,11900,MIDCPNIFTY,MIDCPNIFTY 29th JUL 11900 CE,MIDCPNIFTY29JUL24C11900,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39459,OPTIDX,PE,11900,MIDCPNIFTY,MIDCPNIFTY 29th JUL 11900 PE,MIDCPNIFTY29JUL24P11900,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39468,OPTIDX,CE,12000,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12000 CE,MIDCPNIFTY29JUL24C12000,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39469,OPTIDX,PE,12000,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12000 PE,MIDCPNIFTY29JUL24P12000,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39482,OPTIDX,CE,12100,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12100 CE,MIDCPNIFTY29JUL24C12100,2024-07-29,50,0.05
NFO,nse_fo,ABCAPITAL,39484,OPTSTK,CE,245,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL JUN 245 CE,ABCAPITAL27JUN24C245,2024-06-27,5400,0.05
NFO,nse_fo,MIDCPNIFTY,39485,OPTIDX,PE,12100,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12100 PE,MIDCPNIFTY29JUL24P12100,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39492,OPTIDX,CE,12200,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12200 CE,MIDCPNIFTY29JUL24C12200,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39493,OPTIDX,PE,12200,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12200 PE,MIDCPNIFTY29JUL24P12200,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39500,OPTIDX,CE,12300,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12300 CE,MIDCPNIFTY29JUL24C12300,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39501,OPTIDX,PE,12300,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12300 PE,MIDCPNIFTY29JUL24P12300,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39510,OPTIDX,CE,12400,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12400 CE,MIDCPNIFTY29JUL24C12400,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39511,OPTIDX,PE,12400,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12400 PE,MIDCPNIFTY29JUL24P12400,2024-07-29,50,0.05
NFO,nse_fo,ABCAPITAL,39512,OPTSTK,PE,245,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL JUN 245 PE,ABCAPITAL27JUN24P245,2024-06-27,5400,0.05
NFO,nse_fo,ABCAPITAL,39514,OPTSTK,CE,255,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL JUN 255 CE,ABCAPITAL27JUN24C255,2024-06-27,5400,0.05
NFO,nse_fo,MIDCPNIFTY,39520,OPTIDX,CE,12500,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12500 CE,MIDCPNIFTY29JUL24C12500,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39521,OPTIDX,PE,12500,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12500 PE,MIDCPNIFTY29JUL24P12500,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39526,OPTIDX,CE,12600,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12600 CE,MIDCPNIFTY29JUL24C12600,2024-07-29,50,0.05
NFO,nse_fo,MIDCPNIFTY,39527,OPTIDX,PE,12600,MIDCPNIFTY,MIDCPNIFTY 29th JUL 12600 PE,MIDCPNIFTY29JUL24P12600,2024-07-29,50,0.05
NFO,nse_fo,ABCAPITAL,39540,OPTSTK,PE,255,ADITYA BIRLA CAPITAL LTD.,ABCAPITAL JUN 255 PE,ABCAPITAL27JUN24P255,2024-06-27,5400,0.05
NFO,nse_fo,MUTHOOTFIN,39604,OPTSTK,CE,1880,MUTHOOT FINANCE LIMITED,MUTHOOTFIN JUN 1880 CE,MUTHOOTFIN27JUN24C1880,2024-06-27,550,0.05
NFO,nse_fo,MUTHOOTFIN,39605,OPTSTK,PE,1880,MUTHOOT FINANCE LIMITED,MUTHOOTFIN JUN 1880 PE,MUTHOOTFIN27JUN24P1880,2024-06-27,550,0.05
NFO,nse_fo,NATIONALUM,39623,OPTSTK,CE,202.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM MAY 202.5 CE,NATIONALUM30MAY24C202.5,2024-05-30,3750,0.05
NFO,nse_fo,NATIONALUM,39633,OPTSTK,PE,202.5,NATIONAL ALUMINIUM CO LTD,NATIONALUM MAY 202.5 PE,NATIONALUM30MAY24P202.5,2024-05-30,3750,0.05
NFO,nse_fo,ABFRL,39652,OPTSTK,CE,277.5,ADITYA BIRLA FASHION & RT,ABFRL MAY 277.5 CE,ABFRL30MAY24C277.5,2024-05-30,2600,0.05
NFO,nse_fo,ABFRL,39653,OPTSTK,PE,277.5,ADITYA BIRLA FASHION & RT,ABFRL MAY 277.5 PE,ABFRL30MAY24P277.5,2024-05-30,2600,0.05
NFO,nse_fo,NIFTY,39661,OPTIDX,CE,16000,NIFTY,NIFTY JUN 16000 CE,NIFTY27JUN24C16000,2024-06-27,25,0.05
NFO,nse_fo,NATIONALUM,39665,OPTSTK,CE,205,NATIONAL ALUMINIUM CO LTD,NATIONALUM JUN 205 CE,NATIONALUM27JUN24C205,2024-06-27,3750,0.05
NFO,nse_fo,NATIONALUM,39666,OPTSTK,PE,205,NATIONAL ALUMINIUM CO LTD,NATIONALUM JUN 205 PE,NATIONALUM27JUN24P205,2024-06-27,3750,0.05
NFO,nse_fo,NIFTY,39668,OPTIDX,PE,16000,NIFTY,NIFTY JUN 16000 PE,NIFTY27JUN24P16000,2024-06-27,25,0.05
NFO,nse_fo,NIFTY,39669,OPTIDX,CE,16000,NIFTY,NIFTY 26th DEC 16000 CE,NIFTY26DEC24C16000,2024-12-26,25,0.05
NFO,nse_fo,NIFTY,39672,OPTIDX,PE,16000,NIFTY,NIFTY 26th DEC 16000 PE,NIFTY26DEC24P16000,2024-12-26,25,0.05
NFO,nse_fo,NIFTY,39673,OPTIDX,CE,16000,NIFTY,NIFTY 26th JUN25 16000 CE,NIFTY26JUN25C16000,2025-06-26,25,0.05
NFO,nse_fo,NIFTY,39680,OPTIDX,PE,16000,NIFTY,NIFTY 26th JUN25 16000 PE,NIFTY26JUN25P16000,2025-06-26,25,0.05
NFO,nse_fo,MIDCPNIFTY,39694,OPTIDX,PE,10000,MIDCPNIFTY,MIDCPNIFTY 27th MAY 10000 PE,MIDCPNIFTY27MAY24P10000,2024-05-27,75,0.05
NFO,nse_fo,MIDCPNIFTY,39695,OPTIDX,CE,10025,MIDCPNIFTY,MIDCPNIFTY 27th MAY 10025 CE,MIDCPNIFTY27MAY24C10025,2024-05-27,75,0.05
NFO,nse_fo,MIDCPNIFTY,39696,OPTIDX,PE,10025,MIDCPNIFTY,MIDCPNIFTY 27th MAY 10025 PE,MIDCPNIFTY27MAY24P10025,2024-05-27,75,0.05
NFO,nse_fo,MIDCPNIFTY,39697,OPTIDX,CE,10050,MIDCPNIFTY,MIDCPNIFTY 27th MAY 10050 CE,MIDCPNIFTY27MAY24C10050,2024-05-27,75,0.05
NFO,nse_fo,MIDCPNIFTY,39698,OPTIDX,PE,10050,MIDCPNIFTY,MIDCPNIFTY 27th MAY 10050 PE,MIDCPNIFTY27MAY24P10050,2024-05-27,75,0.05
NFO,nse_fo,MIDCPNIFTY,39699,OPTIDX,CE,10075,MIDCPNIFTY,MIDCPNIFTY 27th MAY 10075 CE,MIDCPNIFTY27MAY24C10075,2024-05-27,75,0.05
NFO,nse_fo,ABFRL,39704,OPTSTK,CE,282.5,ADITYA BIRLA FASHION & RT,ABFRL MAY 282.5 CE,ABFRL30MAY24C282.5,2024-05-30,2600,0.05
NFO,nse_fo,ABFRL,39705,OPTSTK,PE,282.5,ADITYA BIRLA FASHION & RT,ABFRL MAY 282.5 PE,ABFRL30MAY24P282.5,2024-05-30,2600,0.05
NFO,nse_fo,BANKNIFTY,39709,OPTIDX,CE,44000,BANKNIFTY,BANKNIFTY 22nd MAY 44000 CE,BANKNIFTY22MAY24C44000,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39710,OPTIDX,PE,44000,BANKNIFTY,BANKNIFTY 22nd MAY 44000 PE,BANKNIFTY22MAY24P44000,2024-05-22,15,0.05
NFO,nse_fo,ABFRL,39711,OPTSTK,CE,287.5,ADITYA BIRLA FASHION & RT,ABFRL MAY 287.5 CE,ABFRL30MAY24C287.5,2024-05-30,2600,0.05
NFO,nse_fo,ABFRL,39712,OPTSTK,PE,287.5,ADITYA BIRLA FASHION & RT,ABFRL MAY 287.5 PE,ABFRL30MAY24P287.5,2024-05-30,2600,0.05
NFO,nse_fo,ABFRL,39719,OPTSTK,CE,292.5,ADITYA BIRLA FASHION & RT,ABFRL MAY 292.5 CE,ABFRL30MAY24C292.5,2024-05-30,2600,0.05
NFO,nse_fo,ABFRL,39726,OPTSTK,PE,292.5,ADITYA BIRLA FASHION & RT,ABFRL MAY 292.5 PE,ABFRL30MAY24P292.5,2024-05-30,2600,0.05
NFO,nse_fo,ABFRL,39737,OPTSTK,CE,275,ADITYA BIRLA FASHION & RT,ABFRL JUN 275 CE,ABFRL27JUN24C275,2024-06-27,2600,0.05
NFO,nse_fo,BANKNIFTY,39740,OPTIDX,CE,42000,BANKNIFTY,BANKNIFTY 31st JUL 42000 CE,BANKNIFTY31JUL24C42000,2024-07-31,15,0.05
NFO,nse_fo,ABFRL,39743,OPTSTK,PE,275,ADITYA BIRLA FASHION & RT,ABFRL JUN 275 PE,ABFRL27JUN24P275,2024-06-27,2600,0.05
NFO,nse_fo,MRF,39763,OPTSTK,CE,118000,MRF LTD,MRF MAY 118000 CE,MRF30MAY24C118000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39765,OPTSTK,PE,118000,MRF LTD,MRF MAY 118000 PE,MRF30MAY24P118000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39766,OPTSTK,CE,120000,MRF LTD,MRF MAY 120000 CE,MRF30MAY24C120000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39768,OPTSTK,PE,120000,MRF LTD,MRF MAY 120000 PE,MRF30MAY24P120000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39769,OPTSTK,CE,122000,MRF LTD,MRF MAY 122000 CE,MRF30MAY24C122000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39770,OPTSTK,PE,122000,MRF LTD,MRF MAY 122000 PE,MRF30MAY24P122000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39771,OPTSTK,CE,124000,MRF LTD,MRF MAY 124000 CE,MRF30MAY24C124000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39772,OPTSTK,PE,124000,MRF LTD,MRF MAY 124000 PE,MRF30MAY24P124000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39773,OPTSTK,CE,126000,MRF LTD,MRF MAY 126000 CE,MRF30MAY24C126000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39774,OPTSTK,PE,126000,MRF LTD,MRF MAY 126000 PE,MRF30MAY24P126000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39779,OPTSTK,CE,128000,MRF LTD,MRF MAY 128000 CE,MRF30MAY24C128000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39781,OPTSTK,PE,128000,MRF LTD,MRF MAY 128000 PE,MRF30MAY24P128000,2024-05-30,5,0.05
NFO,nse_fo,NMDC,39785,OPTSTK,CE,267.5,NMDC LTD.,NMDC MAY 267.5 CE,NMDC30MAY24C267.5,2024-05-30,4500,0.05
NFO,nse_fo,NMDC,39788,OPTSTK,PE,267.5,NMDC LTD.,NMDC MAY 267.5 PE,NMDC30MAY24P267.5,2024-05-30,4500,0.05
NFO,nse_fo,NMDC,39789,OPTSTK,CE,272.5,NMDC LTD.,NMDC MAY 272.5 CE,NMDC30MAY24C272.5,2024-05-30,4500,0.05
NFO,nse_fo,MRF,39791,OPTSTK,CE,129000,MRF LTD,MRF MAY 129000 CE,MRF30MAY24C129000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39792,OPTSTK,PE,129000,MRF LTD,MRF MAY 129000 PE,MRF30MAY24P129000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39795,OPTSTK,CE,130000,MRF LTD,MRF MAY 130000 CE,MRF30MAY24C130000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39796,OPTSTK,PE,130000,MRF LTD,MRF MAY 130000 PE,MRF30MAY24P130000,2024-05-30,5,0.05
NFO,nse_fo,BATAINDIA,39797,FUTSTK,XX,-1,BATA INDIA LTD,BATAINDIA JUN FUT,BATAINDIA27JUN24F,2024-06-27,375,0.05
NFO,nse_fo,BEL,39798,FUTSTK,XX,-1,BHARAT ELECTRONICS LTD,BEL JUN FUT,BEL27JUN24F,2024-06-27,2850,0.05
NFO,nse_fo,MRF,39801,OPTSTK,CE,131000,MRF LTD,MRF MAY 131000 CE,MRF30MAY24C131000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39802,OPTSTK,PE,131000,MRF LTD,MRF MAY 131000 PE,MRF30MAY24P131000,2024-05-30,5,0.05
NFO,nse_fo,NMDC,39803,OPTSTK,PE,272.5,NMDC LTD.,NMDC MAY 272.5 PE,NMDC30MAY24P272.5,2024-05-30,4500,0.05
NFO,nse_fo,NMDC,39804,OPTSTK,CE,265,NMDC LTD.,NMDC JUN 265 CE,NMDC27JUN24C265,2024-06-27,4500,0.05
NFO,nse_fo,NMDC,39806,OPTSTK,PE,265,NMDC LTD.,NMDC JUN 265 PE,NMDC27JUN24P265,2024-06-27,4500,0.05
NFO,nse_fo,NMDC,39807,OPTSTK,CE,275,NMDC LTD.,NMDC JUN 275 CE,NMDC27JUN24C275,2024-06-27,4500,0.05
NFO,nse_fo,NMDC,39808,OPTSTK,PE,275,NMDC LTD.,NMDC JUN 275 PE,NMDC27JUN24P275,2024-06-27,4500,0.05
NFO,nse_fo,MRF,39813,OPTSTK,CE,132000,MRF LTD,MRF MAY 132000 CE,MRF30MAY24C132000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39814,OPTSTK,PE,132000,MRF LTD,MRF MAY 132000 PE,MRF30MAY24P132000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39817,OPTSTK,CE,133000,MRF LTD,MRF MAY 133000 CE,MRF30MAY24C133000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39820,OPTSTK,PE,133000,MRF LTD,MRF MAY 133000 PE,MRF30MAY24P133000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39823,OPTSTK,CE,134000,MRF LTD,MRF MAY 134000 CE,MRF30MAY24C134000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39824,OPTSTK,PE,134000,MRF LTD,MRF MAY 134000 PE,MRF30MAY24P134000,2024-05-30,5,0.05
NFO,nse_fo,ABFRL,39828,OPTSTK,CE,285,ADITYA BIRLA FASHION & RT,ABFRL JUN 285 CE,ABFRL27JUN24C285,2024-06-27,2600,0.05
NFO,nse_fo,MRF,39829,OPTSTK,CE,135000,MRF LTD,MRF MAY 135000 CE,MRF30MAY24C135000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39830,OPTSTK,PE,135000,MRF LTD,MRF MAY 135000 PE,MRF30MAY24P135000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39831,OPTSTK,CE,136000,MRF LTD,MRF MAY 136000 CE,MRF30MAY24C136000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39832,OPTSTK,PE,136000,MRF LTD,MRF MAY 136000 PE,MRF30MAY24P136000,2024-05-30,5,0.05
NFO,nse_fo,BANKNIFTY,39835,OPTIDX,CE,44000,BANKNIFTY,BANKNIFTY 26th JUN 44000 CE,BANKNIFTY26JUN24C44000,2024-06-26,15,0.05
NFO,nse_fo,MRF,39836,OPTSTK,CE,137000,MRF LTD,MRF MAY 137000 CE,MRF30MAY24C137000,2024-05-30,5,0.05
NFO,nse_fo,BANKNIFTY,39837,OPTIDX,PE,44000,BANKNIFTY,BANKNIFTY 26th JUN 44000 PE,BANKNIFTY26JUN24P44000,2024-06-26,15,0.05
NFO,nse_fo,BANKNIFTY,39838,OPTIDX,CE,44100,BANKNIFTY,BANKNIFTY 26th JUN 44100 CE,BANKNIFTY26JUN24C44100,2024-06-26,15,0.05
NFO,nse_fo,BANKNIFTY,39839,OPTIDX,PE,44100,BANKNIFTY,BANKNIFTY 26th JUN 44100 PE,BANKNIFTY26JUN24P44100,2024-06-26,15,0.05
NFO,nse_fo,BANKNIFTY,39840,OPTIDX,CE,44100,BANKNIFTY,BANKNIFTY 22nd MAY 44100 CE,BANKNIFTY22MAY24C44100,2024-05-22,15,0.05
NFO,nse_fo,MRF,39841,OPTSTK,PE,137000,MRF LTD,MRF MAY 137000 PE,MRF30MAY24P137000,2024-05-30,5,0.05
NFO,nse_fo,BANKNIFTY,39843,OPTIDX,PE,44100,BANKNIFTY,BANKNIFTY 22nd MAY 44100 PE,BANKNIFTY22MAY24P44100,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39844,OPTIDX,CE,44200,BANKNIFTY,BANKNIFTY 22nd MAY 44200 CE,BANKNIFTY22MAY24C44200,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39845,OPTIDX,PE,44200,BANKNIFTY,BANKNIFTY 22nd MAY 44200 PE,BANKNIFTY22MAY24P44200,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39848,OPTIDX,CE,44300,BANKNIFTY,BANKNIFTY 22nd MAY 44300 CE,BANKNIFTY22MAY24C44300,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39849,OPTIDX,PE,44300,BANKNIFTY,BANKNIFTY 22nd MAY 44300 PE,BANKNIFTY22MAY24P44300,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39850,OPTIDX,CE,44400,BANKNIFTY,BANKNIFTY 22nd MAY 44400 CE,BANKNIFTY22MAY24C44400,2024-05-22,15,0.05
NFO,nse_fo,MRF,39851,OPTSTK,CE,138000,MRF LTD,MRF MAY 138000 CE,MRF30MAY24C138000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39852,OPTSTK,PE,138000,MRF LTD,MRF MAY 138000 PE,MRF30MAY24P138000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39853,OPTSTK,CE,139000,MRF LTD,MRF MAY 139000 CE,MRF30MAY24C139000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39854,OPTSTK,PE,139000,MRF LTD,MRF MAY 139000 PE,MRF30MAY24P139000,2024-05-30,5,0.05
NFO,nse_fo,BANKNIFTY,39855,OPTIDX,PE,44400,BANKNIFTY,BANKNIFTY 22nd MAY 44400 PE,BANKNIFTY22MAY24P44400,2024-05-22,15,0.05
NFO,nse_fo,MRF,39858,OPTSTK,CE,140000,MRF LTD,MRF MAY 140000 CE,MRF30MAY24C140000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39859,OPTSTK,PE,140000,MRF LTD,MRF MAY 140000 PE,MRF30MAY24P140000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39861,OPTSTK,CE,141000,MRF LTD,MRF MAY 141000 CE,MRF30MAY24C141000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39862,OPTSTK,PE,141000,MRF LTD,MRF MAY 141000 PE,MRF30MAY24P141000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39863,OPTSTK,CE,142000,MRF LTD,MRF MAY 142000 CE,MRF30MAY24C142000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39864,OPTSTK,PE,142000,MRF LTD,MRF MAY 142000 PE,MRF30MAY24P142000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39865,OPTSTK,CE,143000,MRF LTD,MRF MAY 143000 CE,MRF30MAY24C143000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39866,OPTSTK,PE,143000,MRF LTD,MRF MAY 143000 PE,MRF30MAY24P143000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39867,OPTSTK,CE,144000,MRF LTD,MRF MAY 144000 CE,MRF30MAY24C144000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39868,OPTSTK,PE,144000,MRF LTD,MRF MAY 144000 PE,MRF30MAY24P144000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39869,OPTSTK,CE,145000,MRF LTD,MRF MAY 145000 CE,MRF30MAY24C145000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39870,OPTSTK,PE,145000,MRF LTD,MRF MAY 145000 PE,MRF30MAY24P145000,2024-05-30,5,0.05
NFO,nse_fo,BANKNIFTY,39877,OPTIDX,CE,44500,BANKNIFTY,BANKNIFTY 22nd MAY 44500 CE,BANKNIFTY22MAY24C44500,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39878,OPTIDX,PE,44500,BANKNIFTY,BANKNIFTY 22nd MAY 44500 PE,BANKNIFTY22MAY24P44500,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39879,OPTIDX,CE,44600,BANKNIFTY,BANKNIFTY 22nd MAY 44600 CE,BANKNIFTY22MAY24C44600,2024-05-22,15,0.05
NFO,nse_fo,ABFRL,39880,OPTSTK,PE,285,ADITYA BIRLA FASHION & RT,ABFRL JUN 285 PE,ABFRL27JUN24P285,2024-06-27,2600,0.05
NFO,nse_fo,BANKNIFTY,39881,OPTIDX,PE,44600,BANKNIFTY,BANKNIFTY 22nd MAY 44600 PE,BANKNIFTY22MAY24P44600,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39882,OPTIDX,CE,44700,BANKNIFTY,BANKNIFTY 22nd MAY 44700 CE,BANKNIFTY22MAY24C44700,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39883,OPTIDX,PE,44700,BANKNIFTY,BANKNIFTY 22nd MAY 44700 PE,BANKNIFTY22MAY24P44700,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39884,OPTIDX,CE,44800,BANKNIFTY,BANKNIFTY 22nd MAY 44800 CE,BANKNIFTY22MAY24C44800,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39885,OPTIDX,PE,44800,BANKNIFTY,BANKNIFTY 22nd MAY 44800 PE,BANKNIFTY22MAY24P44800,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39886,OPTIDX,CE,44900,BANKNIFTY,BANKNIFTY 22nd MAY 44900 CE,BANKNIFTY22MAY24C44900,2024-05-22,15,0.05
NFO,nse_fo,MRF,39887,OPTSTK,CE,146000,MRF LTD,MRF MAY 146000 CE,MRF30MAY24C146000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39888,OPTSTK,PE,146000,MRF LTD,MRF MAY 146000 PE,MRF30MAY24P146000,2024-05-30,5,0.05
NFO,nse_fo,MRF,39891,OPTSTK,CE,148000,MRF LTD,MRF MAY 148000 CE,MRF30MAY24C148000,2024-05-30,5,0.05
NFO,nse_fo,ABFRL,39893,OPTSTK,CE,295,ADITYA BIRLA FASHION & RT,ABFRL JUN 295 CE,ABFRL27JUN24C295,2024-06-27,2600,0.05
NFO,nse_fo,MRF,39894,OPTSTK,CE,149000,MRF LTD,MRF MAY 149000 CE,MRF30MAY24C149000,2024-05-30,5,0.05
NFO,nse_fo,ABFRL,39897,OPTSTK,PE,295,ADITYA BIRLA FASHION & RT,ABFRL JUN 295 PE,ABFRL27JUN24P295,2024-06-27,2600,0.05
NFO,nse_fo,BANKNIFTY,39898,OPTIDX,PE,44900,BANKNIFTY,BANKNIFTY 22nd MAY 44900 PE,BANKNIFTY22MAY24P44900,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39900,OPTIDX,CE,45000,BANKNIFTY,BANKNIFTY 22nd MAY 45000 CE,BANKNIFTY22MAY24C45000,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39901,OPTIDX,PE,45000,BANKNIFTY,BANKNIFTY 22nd MAY 45000 PE,BANKNIFTY22MAY24P45000,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39902,OPTIDX,CE,45100,BANKNIFTY,BANKNIFTY 22nd MAY 45100 CE,BANKNIFTY22MAY24C45100,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39903,OPTIDX,PE,45100,BANKNIFTY,BANKNIFTY 22nd MAY 45100 PE,BANKNIFTY22MAY24P45100,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39905,OPTIDX,CE,45200,BANKNIFTY,BANKNIFTY 22nd MAY 45200 CE,BANKNIFTY22MAY24C45200,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39910,OPTIDX,PE,45200,BANKNIFTY,BANKNIFTY 22nd MAY 45200 PE,BANKNIFTY22MAY24P45200,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39927,OPTIDX,CE,45300,BANKNIFTY,BANKNIFTY 22nd MAY 45300 CE,BANKNIFTY22MAY24C45300,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39928,OPTIDX,PE,45300,BANKNIFTY,BANKNIFTY 22nd MAY 45300 PE,BANKNIFTY22MAY24P45300,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39929,OPTIDX,CE,45400,BANKNIFTY,BANKNIFTY 22nd MAY 45400 CE,BANKNIFTY22MAY24C45400,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39930,OPTIDX,PE,45400,BANKNIFTY,BANKNIFTY 22nd MAY 45400 PE,BANKNIFTY22MAY24P45400,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39932,OPTIDX,CE,45500,BANKNIFTY,BANKNIFTY 22nd MAY 45500 CE,BANKNIFTY22MAY24C45500,2024-05-22,15,0.05
NFO,nse_fo,BANKNIFTY,39939,OPTIDX,PE,45500,BANKNIFTY,BANKNIFTY 22nd MAY 45500 PE,BANKNIFTY22MAY24P45500,2024-05-22,15,0.05
NFO,nse_fo,PETRONET,39948,OPTSTK,CE,347.5,PETRONET LNG LIMITED,PETRONET MAY 347.5 CE,PETRONET30MAY24C347.5,2024-05-30,3000,0.05
NFO,nse_fo,NIFTY,39971,OPTIDX,CE,19000,NIFTY,NIFTY JUN 19000 CE,NIFTY27JUN24C19000,2024-06-27,25,0.05
NFO,nse_fo,NIFTY,39972,OPTIDX,PE,19000,NIFTY,NIFTY JUN 19000 PE,NIFTY27JUN24P19000,2024-06-27,25,0.05
NFO,nse_fo,NIFTY,39976,OPTIDX,CE,19000,NIFTY,NIFTY 26th DEC 19000 CE,NIFTY26DEC24C19000,2024-12-26,25,0.05
NFO,nse_fo,NIFTY,39978,OPTIDX,PE,19000,NIFTY,NIFTY 26th DEC 19000 PE,NIFTY26DEC24P19000,2024-12-26,25,0.05
NFO,nse_fo,NIFTY,39982,OPTIDX,CE,19000,NIFTY,NIFTY 26th JUN25 19000 CE,NIFTY26JUN25C19000,2025-06-26,25,0.05
NFO,nse_fo,BANKNIFTY,39983,OPTIDX,CE,44200,BANKNIFTY,BANKNIFTY 26th JUN 44200 CE,BANKNIFTY26JUN24C44200,2024-06-26,15,0.05
